ocm_id,title,city,state,lat,lon,status,status_title,num_points,date_last_update,usage_cost,connections,power_kw_max,network
139650,Thalberg Lot North,Culver City,CA,34.019522,-118.39974,,,,2024-06-06T10:36:00Z,,,30.0,
328066,Autry Rear Lot,Culver City,CA,34.018075,-118.399471,,,,2025-06-24T07:08:00Z,,,3.7,
139648,Autry Rear Lot,Culver City,CA,34.018075,-118.399471,,,,2020-06-26T02:56:00Z,,,3.7,
220618,Broadstone on Fairfax - Tesla Destination,Los Angeles,CA,34.058925,-118.363501,,,,2025-06-24T07:09:00Z,,,3.7,
220501,9866 Regent St,Los Angeles,CA,34.025704,-118.400264,,,,2025-06-24T07:08:00Z,,,3.7,
328922,Sherbourne Hall,Los Angeles,CA,34.0546950472238,-118.379212615702,,,,2025-06-24T07:09:00Z,,,3.7,
328344,RAPID GAS STATION 2,Los Angeles,CA,34.031509,-118.400093,,,,2025-06-24T07:08:00Z,,,3.7,
122153,RAPID GAS,Los Angeles,CA,34.0316,-118.400332,,,,2019-12-24T09:11:00Z,,,3.0,
220495,3755 Clarington Ave,Los Angeles,CA,34.023904,-118.401312,,,,2025-06-24T07:08:00Z,,,3.7,
158678,2316 W Martin Luther King Jr Blvd,Los Angeles,CA,34.01089874,-118.3189684,,,,2023-07-12T08:12:00Z,,,3.7,
